"postTitle","postDescription","text","likesCount","facebookUrl"
"Vậy là Thủ tướng Phạm Minh Chính đã không trở thành ủy viên Trung ương Đảng khóa XIV. Đồng nghĩa với việc, Thủ tướng Phạm Minh Chính sẽ nghỉ hưu trong thời gian tới…. Một cảm giác nuối tiếc, nhưng cũng rất trân trọng.

Trước khi nghỉ hưu, bác Chính là người nêu ý tưởng, phát động và trực tiếp giám sát Chiến dịch Quang Trung, xây nhà cho người dân chịu ảnh hưởng lũ lụt. Tôi vẫn nhớ thời điểm đó, bác đi tham gia Hội nghị G20 ở Nam Phi, lịch làm việc rất gắt, mệt mỏi vì trái múi giờ. Mặt mũi bác bơ phờ nhưng vẫn cố gắng trực tiếp nghe báo cáo, giám sát, chỉ đạo cứu trợ lũ lụt cho người dân…. 

Ngay khi về Việt Nam, bác đã đến trực tiếp tâm lũ Hòa Thịnh, rồi khẳng định rằng chính quyền sẽ xây, sửa lại nhà cho người dân vùng lũ… Rồi bác bị bọn phản động, chống phá tấn công, xúc phạm. Chúng lấy việc Thủ tướng Anutin cúi đầu xin lỗi người dân để công kích bác Chính là bác Chính không dám xin lỗi người dân, bỏ mặc người dân, làm màu làm mè… Với bác Chính, đơn giản chỉ là nắm tay và hứa rằng bà con sẽ có nhà mới… 

Chỉ mất một tháng rưỡi, chiến dịch Quang Trung đại thắng, lời hứa trở thành hiện thực và thậm chí còn “vượt” chỉ tiêu, người dân được nhận nhà sớm hơn tới 15 ngày. Và đó cũng là chiến dịch lớn cuối cùng mà bác đã đứng đầu chỉ đạo và thực hiện. 

Chúng ta đã quen với việc bác đi khắp nơi thị sát các công trình, công du ngoại giao và đối đáp rất tốt với các quan chức nước ngoài… Chúng ta cũng đã quen với một bóng người hơi mâp một chút, mặc chiếc áo nâu, mướt mồ hôi đi khắp nơi với lịch trình dày đặc. 

Cám ơn bác Chính, chúc bác có những giây phút nghỉ hưu thoải mái và đóng góp cho nước nhà ở một cương vị khác. 
—
Tifosi 
#tifosi",,"Bác Chính đã hoàn thành nhiệm vụ trong một nhiệm đầy khó khăn,thách thức chưa từng có( đại dịch covid,bão lụt,nhiều bất ổn trên thế giới,...)nhưng vn vẫn đạt đc những kết quả đáng tự hào,những chiến dịch thần tốc như: xóa nhà tạm, nhà dột nát cho người nghèo trên cả nước,làm lại nhà mới,sửa chửa nhà cho người dân vùng bão lũ ở miền trung trong chiến dịch"" Quang Trung thần tốc"",...gắn liền với hình ảnh một vị TT gần dân,sát dân,hành động quyết liệt vì dân bằng những việc làm cụ thể cân,đo,đong,đếm đc chứ ko phải lời hứa suông","0","https://www.facebook.com/Haucanquankhu4/posts/v%E1%BA%ADy-l%C3%A0-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-%C4%91%C3%A3-kh%C3%B4ng-tr%E1%BB%9F-th%C3%A0nh-%E1%BB%A7y-vi%C3%AAn-trung-%C6%B0%C6%A1ng-%C4%91%E1%BA%A3ng-kh%C3%B3a/1205987361664170/"
"KHÉP LẠI VAI TRÒ TRUNG ƯƠNG

Thủ tướng Phạm Minh Chính không có tên trong danh sách trúng cử Ban Chấp hành Trung ương Đảng khóa XIV cho thấy ông sẽ khép lại vai trò ở cấp Trung ương sau khi kết thúc nhiệm kỳ Chính phủ hiện tại.

Chúng ta sẽ nhớ hình ảnh một Thủ tướng hành động quyết liệt, thường xuyên có mặt tại thực địa trong những thời điểm khó khăn nhất, từ cao điểm phòng, chống dịch Covid-19 đến những đợt thiên tai, lũ lụt, nơi ông trực tiếp lắng nghe, chia sẻ và chỉ đạo công tác khắc phục. Những hình ảnh ấy để lại dấu ấn về một người đứng đầu Chính phủ gần dân, đồng hành cùng người dân trong hoạn nạn, không chỉ bằng chỉ đạo mà bằng sự hiện diện cụ thể.

Dưới góc nhìn quốc tế, Thủ tướng Phạm Minh Chính được truyền thông và giới quan sát đánh giá cao như một nhà lãnh đạo điều hành mạnh mẽ, thực tế giữ vai trò quan trọng trong việc đưa Việt Nam vượt qua đại dịch, ổn định kinh tế vĩ mô và duy trì đà hội nhập trong bối cảnh toàn cầu nhiều biến động. Nhiều hãng tin lớn ghi nhận phong cách chỉ đạo quyết liệt, thiên về hành động cùng đường lối đối ngoại linh hoạt cởi mở gần gũi của ông, góp phần nâng cao vị thế Việt Nam trên trường quốc tế.

Khép lại một nhiệm kỳ nhiều thử thách, đó là lời chào trân trọng và tri ân dành cho một Thủ tướng đã đồng hành cùng đất nước qua những giai đoạn khó khăn, để lại dấu ấn của trách nhiệm, tận tâm và tinh thần phụng sự.

#daihoi14 #phamminhchinh #triân #chuyengiaolanhdao #chinhtruocquocte #vietnam2045",,"Thật tiếc nuối cho nhân dân, một vị Thủ tướng có tâm, có tài luôn được nhân dân yêu quý. Đất nước đang vươn mình với kỷ nguyên mới, nhân dân rất mong một Thủ tướng dám nghĩ, dám làm, dám hành động. Một người có tư duy sâu sắc và bản lĩnh để chèo lái con thuyền kinh tế vĩ mô của Đất nước. Rất tiếc nuối khi Bác không còn làm Thủ tướng.","5","https://www.facebook.com/100082081114673/posts/kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%B4ng-c%C3%B3-t%C3%AAn-trong-danh-s%C3%A1c/890922066987156/"
"KHÉP LẠI VAI TRÒ TRUNG ƯƠNG

Thủ tướng Phạm Minh Chính không có tên trong danh sách trúng cử Ban Chấp hành Trung ương Đảng khóa XIV cho thấy ông sẽ khép lại vai trò ở cấp Trung ương sau khi kết thúc nhiệm kỳ Chính phủ hiện tại.

Chúng ta sẽ nhớ hình ảnh một Thủ tướng hành động quyết liệt, thường xuyên có mặt tại thực địa trong những thời điểm khó khăn nhất, từ cao điểm phòng, chống dịch Covid-19 đến những đợt thiên tai, lũ lụt, nơi ông trực tiếp lắng nghe, chia sẻ và chỉ đạo công tác khắc phục. Những hình ảnh ấy để lại dấu ấn về một người đứng đầu Chính phủ gần dân, đồng hành cùng người dân trong hoạn nạn, không chỉ bằng chỉ đạo mà bằng sự hiện diện cụ thể.

Dưới góc nhìn quốc tế, Thủ tướng Phạm Minh Chính được truyền thông và giới quan sát đánh giá cao như một nhà lãnh đạo điều hành mạnh mẽ, thực tế giữ vai trò quan trọng trong việc đưa Việt Nam vượt qua đại dịch, ổn định kinh tế vĩ mô và duy trì đà hội nhập trong bối cảnh toàn cầu nhiều biến động. Nhiều hãng tin lớn ghi nhận phong cách chỉ đạo quyết liệt, thiên về hành động cùng đường lối đối ngoại linh hoạt cởi mở gần gũi của ông, góp phần nâng cao vị thế Việt Nam trên trường quốc tế.

Khép lại một nhiệm kỳ nhiều thử thách, đó là lời chào trân trọng và tri ân dành cho một Thủ tướng đã đồng hành cùng đất nước qua những giai đoạn khó khăn, để lại dấu ấn của trách nhiệm, tận tâm và tinh thần phụng sự.

#daihoi14 #phamminhchinh #triân #chuyengiaolanhdao #chinhtruocquocte #vietnam2045",,"Tiếc bác Chính vô cùng sao băc ko làm kg làm khoá nữa . Nhân Dân đc nhờ bác ơi .tiếc quá .","12","https://www.facebook.com/100082081114673/posts/kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%B4ng-c%C3%B3-t%C3%AAn-trong-danh-s%C3%A1c/890922066987156/"
"KHÉP LẠI VAI TRÒ TRUNG ƯƠNG

Thủ tướng Phạm Minh Chính không có tên trong danh sách trúng cử Ban Chấp hành Trung ương Đảng khóa XIV cho thấy ông sẽ khép lại vai trò ở cấp Trung ương sau khi kết thúc nhiệm kỳ Chính phủ hiện tại.

Chúng ta sẽ nhớ hình ảnh một Thủ tướng hành động quyết liệt, thường xuyên có mặt tại thực địa trong những thời điểm khó khăn nhất, từ cao điểm phòng, chống dịch Covid-19 đến những đợt thiên tai, lũ lụt, nơi ông trực tiếp lắng nghe, chia sẻ và chỉ đạo công tác khắc phục. Những hình ảnh ấy để lại dấu ấn về một người đứng đầu Chính phủ gần dân, đồng hành cùng người dân trong hoạn nạn, không chỉ bằng chỉ đạo mà bằng sự hiện diện cụ thể.

Dưới góc nhìn quốc tế, Thủ tướng Phạm Minh Chính được truyền thông và giới quan sát đánh giá cao như một nhà lãnh đạo điều hành mạnh mẽ, thực tế giữ vai trò quan trọng trong việc đưa Việt Nam vượt qua đại dịch, ổn định kinh tế vĩ mô và duy trì đà hội nhập trong bối cảnh toàn cầu nhiều biến động. Nhiều hãng tin lớn ghi nhận phong cách chỉ đạo quyết liệt, thiên về hành động cùng đường lối đối ngoại linh hoạt cởi mở gần gũi của ông, góp phần nâng cao vị thế Việt Nam trên trường quốc tế.

Khép lại một nhiệm kỳ nhiều thử thách, đó là lời chào trân trọng và tri ân dành cho một Thủ tướng đã đồng hành cùng đất nước qua những giai đoạn khó khăn, để lại dấu ấn của trách nhiệm, tận tâm và tinh thần phụng sự.

#daihoi14 #phamminhchinh #triân #chuyengiaolanhdao #chinhtruocquocte #vietnam2045",,"Uy tín thế giới, dân tin yêu đúng tuổi về hưu vì việt nam ta nhiều người tài.","1","https://www.facebook.com/100082081114673/posts/kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%B4ng-c%C3%B3-t%C3%AAn-trong-danh-s%C3%A1c/890922066987156/"
"KHÉP LẠI VAI TRÒ TRUNG ƯƠNG

Thủ tướng Phạm Minh Chính không có tên trong danh sách trúng cử Ban Chấp hành Trung ương Đảng khóa XIV cho thấy ông sẽ khép lại vai trò ở cấp Trung ương sau khi kết thúc nhiệm kỳ Chính phủ hiện tại.

Chúng ta sẽ nhớ hình ảnh một Thủ tướng hành động quyết liệt, thường xuyên có mặt tại thực địa trong những thời điểm khó khăn nhất, từ cao điểm phòng, chống dịch Covid-19 đến những đợt thiên tai, lũ lụt, nơi ông trực tiếp lắng nghe, chia sẻ và chỉ đạo công tác khắc phục. Những hình ảnh ấy để lại dấu ấn về một người đứng đầu Chính phủ gần dân, đồng hành cùng người dân trong hoạn nạn, không chỉ bằng chỉ đạo mà bằng sự hiện diện cụ thể.

Dưới góc nhìn quốc tế, Thủ tướng Phạm Minh Chính được truyền thông và giới quan sát đánh giá cao như một nhà lãnh đạo điều hành mạnh mẽ, thực tế giữ vai trò quan trọng trong việc đưa Việt Nam vượt qua đại dịch, ổn định kinh tế vĩ mô và duy trì đà hội nhập trong bối cảnh toàn cầu nhiều biến động. Nhiều hãng tin lớn ghi nhận phong cách chỉ đạo quyết liệt, thiên về hành động cùng đường lối đối ngoại linh hoạt cởi mở gần gũi của ông, góp phần nâng cao vị thế Việt Nam trên trường quốc tế.

Khép lại một nhiệm kỳ nhiều thử thách, đó là lời chào trân trọng và tri ân dành cho một Thủ tướng đã đồng hành cùng đất nước qua những giai đoạn khó khăn, để lại dấu ấn của trách nhiệm, tận tâm và tinh thần phụng sự.

#daihoi14 #phamminhchinh #triân #chuyengiaolanhdao #chinhtruocquocte #vietnam2045",,"Sao thế nhỉ, lí do gì ông ấy không tái đắc cử ?, một người lãnh đạo có tài, có tâm được mọi người dân mến trọng. Thật khó hiểu...???","12","https://www.facebook.com/100082081114673/posts/kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%B4ng-c%C3%B3-t%C3%AAn-trong-danh-s%C3%A1c/890922066987156/"
"KHÉP LẠI VAI TRÒ TRUNG ƯƠNG

Thủ tướng Phạm Minh Chính không có tên trong danh sách trúng cử Ban Chấp hành Trung ương Đảng khóa XIV cho thấy ông sẽ khép lại vai trò ở cấp Trung ương sau khi kết thúc nhiệm kỳ Chính phủ hiện tại.

Chúng ta sẽ nhớ hình ảnh một Thủ tướng hành động quyết liệt, thường xuyên có mặt tại thực địa trong những thời điểm khó khăn nhất, từ cao điểm phòng, chống dịch Covid-19 đến những đợt thiên tai, lũ lụt, nơi ông trực tiếp lắng nghe, chia sẻ và chỉ đạo công tác khắc phục. Những hình ảnh ấy để lại dấu ấn về một người đứng đầu Chính phủ gần dân, đồng hành cùng người dân trong hoạn nạn, không chỉ bằng chỉ đạo mà bằng sự hiện diện cụ thể.

Dưới góc nhìn quốc tế, Thủ tướng Phạm Minh Chính được truyền thông và giới quan sát đánh giá cao như một nhà lãnh đạo điều hành mạnh mẽ, thực tế giữ vai trò quan trọng trong việc đưa Việt Nam vượt qua đại dịch, ổn định kinh tế vĩ mô và duy trì đà hội nhập trong bối cảnh toàn cầu nhiều biến động. Nhiều hãng tin lớn ghi nhận phong cách chỉ đạo quyết liệt, thiên về hành động cùng đường lối đối ngoại linh hoạt cởi mở gần gũi của ông, góp phần nâng cao vị thế Việt Nam trên trường quốc tế.

Khép lại một nhiệm kỳ nhiều thử thách, đó là lời chào trân trọng và tri ân dành cho một Thủ tướng đã đồng hành cùng đất nước qua những giai đoạn khó khăn, để lại dấu ấn của trách nhiệm, tận tâm và tinh thần phụng sự.

#daihoi14 #phamminhchinh #triân #chuyengiaolanhdao #chinhtruocquocte #vietnam2045",,"Không biết thế hệ sau ai làm được nhiều việc hiểu quả được quốc tế nể phục được nhân dân quý mến như bác Chính không. Sợ lại thế hệ nói nhiều hơn làm","9","https://www.facebook.com/100082081114673/posts/kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%B4ng-c%C3%B3-t%C3%AAn-trong-danh-s%C3%A1c/890922066987156/"
"KHÉP LẠI VAI TRÒ TRUNG ƯƠNG

Thủ tướng Phạm Minh Chính không có tên trong danh sách trúng cử Ban Chấp hành Trung ương Đảng khóa XIV cho thấy ông sẽ khép lại vai trò ở cấp Trung ương sau khi kết thúc nhiệm kỳ Chính phủ hiện tại.

Chúng ta sẽ nhớ hình ảnh một Thủ tướng hành động quyết liệt, thường xuyên có mặt tại thực địa trong những thời điểm khó khăn nhất, từ cao điểm phòng, chống dịch Covid-19 đến những đợt thiên tai, lũ lụt, nơi ông trực tiếp lắng nghe, chia sẻ và chỉ đạo công tác khắc phục. Những hình ảnh ấy để lại dấu ấn về một người đứng đầu Chính phủ gần dân, đồng hành cùng người dân trong hoạn nạn, không chỉ bằng chỉ đạo mà bằng sự hiện diện cụ thể.

Dưới góc nhìn quốc tế, Thủ tướng Phạm Minh Chính được truyền thông và giới quan sát đánh giá cao như một nhà lãnh đạo điều hành mạnh mẽ, thực tế giữ vai trò quan trọng trong việc đưa Việt Nam vượt qua đại dịch, ổn định kinh tế vĩ mô và duy trì đà hội nhập trong bối cảnh toàn cầu nhiều biến động. Nhiều hãng tin lớn ghi nhận phong cách chỉ đạo quyết liệt, thiên về hành động cùng đường lối đối ngoại linh hoạt cởi mở gần gũi của ông, góp phần nâng cao vị thế Việt Nam trên trường quốc tế.

Khép lại một nhiệm kỳ nhiều thử thách, đó là lời chào trân trọng và tri ân dành cho một Thủ tướng đã đồng hành cùng đất nước qua những giai đoạn khó khăn, để lại dấu ấn của trách nhiệm, tận tâm và tinh thần phụng sự.

#daihoi14 #phamminhchinh #triân #chuyengiaolanhdao #chinhtruocquocte #vietnam2045",,"những người như bác phải được làm lâu hơn nữa","13","https://www.facebook.com/100082081114673/posts/kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%B4ng-c%C3%B3-t%C3%AAn-trong-danh-s%C3%A1c/890922066987156/"
"KHÉP LẠI VAI TRÒ TRUNG ƯƠNG

Thủ tướng Phạm Minh Chính không có tên trong danh sách trúng cử Ban Chấp hành Trung ương Đảng khóa XIV cho thấy ông sẽ khép lại vai trò ở cấp Trung ương sau khi kết thúc nhiệm kỳ Chính phủ hiện tại.

Chúng ta sẽ nhớ hình ảnh một Thủ tướng hành động quyết liệt, thường xuyên có mặt tại thực địa trong những thời điểm khó khăn nhất, từ cao điểm phòng, chống dịch Covid-19 đến những đợt thiên tai, lũ lụt, nơi ông trực tiếp lắng nghe, chia sẻ và chỉ đạo công tác khắc phục. Những hình ảnh ấy để lại dấu ấn về một người đứng đầu Chính phủ gần dân, đồng hành cùng người dân trong hoạn nạn, không chỉ bằng chỉ đạo mà bằng sự hiện diện cụ thể.

Dưới góc nhìn quốc tế, Thủ tướng Phạm Minh Chính được truyền thông và giới quan sát đánh giá cao như một nhà lãnh đạo điều hành mạnh mẽ, thực tế giữ vai trò quan trọng trong việc đưa Việt Nam vượt qua đại dịch, ổn định kinh tế vĩ mô và duy trì đà hội nhập trong bối cảnh toàn cầu nhiều biến động. Nhiều hãng tin lớn ghi nhận phong cách chỉ đạo quyết liệt, thiên về hành động cùng đường lối đối ngoại linh hoạt cởi mở gần gũi của ông, góp phần nâng cao vị thế Việt Nam trên trường quốc tế.

Khép lại một nhiệm kỳ nhiều thử thách, đó là lời chào trân trọng và tri ân dành cho một Thủ tướng đã đồng hành cùng đất nước qua những giai đoạn khó khăn, để lại dấu ấn của trách nhiệm, tận tâm và tinh thần phụng sự.

#daihoi14 #phamminhchinh #triân #chuyengiaolanhdao #chinhtruocquocte #vietnam2045",,"Bác CHÍNH mới là người Việt Nam chúng ta chuẩn nhất  không tạo phe cánh ! Làm đúng và hơn với công việc của mình  quả thật tôi hơi tiếc cho không thêm được nhiệm kỳ nữa","8","https://www.facebook.com/100082081114673/posts/kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%B4ng-c%C3%B3-t%C3%AAn-trong-danh-s%C3%A1c/890922066987156/"
"KHÉP LẠI VAI TRÒ TRUNG ƯƠNG

Thủ tướng Phạm Minh Chính không có tên trong danh sách trúng cử Ban Chấp hành Trung ương Đảng khóa XIV cho thấy ông sẽ khép lại vai trò ở cấp Trung ương sau khi kết thúc nhiệm kỳ Chính phủ hiện tại.

Chúng ta sẽ nhớ hình ảnh một Thủ tướng hành động quyết liệt, thường xuyên có mặt tại thực địa trong những thời điểm khó khăn nhất, từ cao điểm phòng, chống dịch Covid-19 đến những đợt thiên tai, lũ lụt, nơi ông trực tiếp lắng nghe, chia sẻ và chỉ đạo công tác khắc phục. Những hình ảnh ấy để lại dấu ấn về một người đứng đầu Chính phủ gần dân, đồng hành cùng người dân trong hoạn nạn, không chỉ bằng chỉ đạo mà bằng sự hiện diện cụ thể.

Dưới góc nhìn quốc tế, Thủ tướng Phạm Minh Chính được truyền thông và giới quan sát đánh giá cao như một nhà lãnh đạo điều hành mạnh mẽ, thực tế giữ vai trò quan trọng trong việc đưa Việt Nam vượt qua đại dịch, ổn định kinh tế vĩ mô và duy trì đà hội nhập trong bối cảnh toàn cầu nhiều biến động. Nhiều hãng tin lớn ghi nhận phong cách chỉ đạo quyết liệt, thiên về hành động cùng đường lối đối ngoại linh hoạt cởi mở gần gũi của ông, góp phần nâng cao vị thế Việt Nam trên trường quốc tế.

Khép lại một nhiệm kỳ nhiều thử thách, đó là lời chào trân trọng và tri ân dành cho một Thủ tướng đã đồng hành cùng đất nước qua những giai đoạn khó khăn, để lại dấu ấn của trách nhiệm, tận tâm và tinh thần phụng sự.

#daihoi14 #phamminhchinh #triân #chuyengiaolanhdao #chinhtruocquocte #vietnam2045",,"Mong có lãnh đạo có tâm có tầm như chú","10","https://www.facebook.com/100082081114673/posts/kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%B4ng-c%C3%B3-t%C3%AAn-trong-danh-s%C3%A1c/890922066987156/"
"KHÉP LẠI VAI TRÒ TRUNG ƯƠNG

Thủ tướng Phạm Minh Chính không có tên trong danh sách trúng cử Ban Chấp hành Trung ương Đảng khóa XIV cho thấy ông sẽ khép lại vai trò ở cấp Trung ương sau khi kết thúc nhiệm kỳ Chính phủ hiện tại.

Chúng ta sẽ nhớ hình ảnh một Thủ tướng hành động quyết liệt, thường xuyên có mặt tại thực địa trong những thời điểm khó khăn nhất, từ cao điểm phòng, chống dịch Covid-19 đến những đợt thiên tai, lũ lụt, nơi ông trực tiếp lắng nghe, chia sẻ và chỉ đạo công tác khắc phục. Những hình ảnh ấy để lại dấu ấn về một người đứng đầu Chính phủ gần dân, đồng hành cùng người dân trong hoạn nạn, không chỉ bằng chỉ đạo mà bằng sự hiện diện cụ thể.

Dưới góc nhìn quốc tế, Thủ tướng Phạm Minh Chính được truyền thông và giới quan sát đánh giá cao như một nhà lãnh đạo điều hành mạnh mẽ, thực tế giữ vai trò quan trọng trong việc đưa Việt Nam vượt qua đại dịch, ổn định kinh tế vĩ mô và duy trì đà hội nhập trong bối cảnh toàn cầu nhiều biến động. Nhiều hãng tin lớn ghi nhận phong cách chỉ đạo quyết liệt, thiên về hành động cùng đường lối đối ngoại linh hoạt cởi mở gần gũi của ông, góp phần nâng cao vị thế Việt Nam trên trường quốc tế.

Khép lại một nhiệm kỳ nhiều thử thách, đó là lời chào trân trọng và tri ân dành cho một Thủ tướng đã đồng hành cùng đất nước qua những giai đoạn khó khăn, để lại dấu ấn của trách nhiệm, tận tâm và tinh thần phụng sự.

#daihoi14 #phamminhchinh #triân #chuyengiaolanhdao #chinhtruocquocte #vietnam2045",,"Buồn thật vì ông không tái cử","7","https://www.facebook.com/100082081114673/posts/kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%B4ng-c%C3%B3-t%C3%AAn-trong-danh-s%C3%A1c/890922066987156/"
"KHÉP LẠI VAI TRÒ TRUNG ƯƠNG

Thủ tướng Phạm Minh Chính không có tên trong danh sách trúng cử Ban Chấp hành Trung ương Đảng khóa XIV cho thấy ông sẽ khép lại vai trò ở cấp Trung ương sau khi kết thúc nhiệm kỳ Chính phủ hiện tại.

Chúng ta sẽ nhớ hình ảnh một Thủ tướng hành động quyết liệt, thường xuyên có mặt tại thực địa trong những thời điểm khó khăn nhất, từ cao điểm phòng, chống dịch Covid-19 đến những đợt thiên tai, lũ lụt, nơi ông trực tiếp lắng nghe, chia sẻ và chỉ đạo công tác khắc phục. Những hình ảnh ấy để lại dấu ấn về một người đứng đầu Chính phủ gần dân, đồng hành cùng người dân trong hoạn nạn, không chỉ bằng chỉ đạo mà bằng sự hiện diện cụ thể.

Dưới góc nhìn quốc tế, Thủ tướng Phạm Minh Chính được truyền thông và giới quan sát đánh giá cao như một nhà lãnh đạo điều hành mạnh mẽ, thực tế giữ vai trò quan trọng trong việc đưa Việt Nam vượt qua đại dịch, ổn định kinh tế vĩ mô và duy trì đà hội nhập trong bối cảnh toàn cầu nhiều biến động. Nhiều hãng tin lớn ghi nhận phong cách chỉ đạo quyết liệt, thiên về hành động cùng đường lối đối ngoại linh hoạt cởi mở gần gũi của ông, góp phần nâng cao vị thế Việt Nam trên trường quốc tế.

Khép lại một nhiệm kỳ nhiều thử thách, đó là lời chào trân trọng và tri ân dành cho một Thủ tướng đã đồng hành cùng đất nước qua những giai đoạn khó khăn, để lại dấu ấn của trách nhiệm, tận tâm và tinh thần phụng sự.

#daihoi14 #phamminhchinh #triân #chuyengiaolanhdao #chinhtruocquocte #vietnam2045",,"Tt về hưu để lại muôn vàn luyến tiếc","5","https://www.facebook.com/100082081114673/posts/kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%B4ng-c%C3%B3-t%C3%AAn-trong-danh-s%C3%A1c/890922066987156/"
